http://www.breitbart.com/video/2017/09/18/hillary-clinton-wont-rule-challenging-legitimacy-2016-election/|Hillary Clinton Won’t Rule Out Challenging Legitimacy of 2016 Election|Monday on NPR’s “Fresh Air,” 2016 Democratic presidential nominee Hillary Clinton said she would not “rule out” challenging the legitimacy of the 2016 presidential election, although she said she wasn’t sure if there was a “legal, constitutional way to do that.”
http://www.breitbart.com/big-government/2017/09/18/man-charged-raping-teen-taking-planned-parenthood-abortion/?utm_source=facebook&utm_medium=social|Man Charged with Raping Teen, Taking Her to Planned Parenthood for Abortion|A Utah man has been charged with 12 counts of alleged rape of a teen he took to Planned Parenthood for an abortion in order to conceal his actions, court documents say.
http://www.breitbart.com/sports/2017/09/18/running-tv-camera-man-smashes-chiefs-cheerleader-ground/?utm_source=facebook&utm_medium=social|Running TV Camera Man Smashes Chiefs Cheerleader to the Ground|NFL reporting often focuses on those massive hits taken on the field, but they rarely concern hits taken by cheerleaders. That all changed during the Chief-Eagles game on Sunday when a Chiefs cheerleader took a major hit near the Chiefs’ end zone.
http://www.breitbart.com/big-hollywood/2017/09/18/chelsea-handler-calls-ben-carson-stacey-dash-black-white-supremacists-video/?utm_source=facebook&utm_medium=social|Chelsea Handler Calls Ben Carson, Stacey Dash ‘Black White Supremacists’ (Video)|Chelsea Handler attacked Secretary of Housing and Urban Development Ben Carson and other conservative blacks during Friday’s episode of her Netflix show, putting them in “the most confusing group of racists.”
http://www.breitbart.com/tech/2017/09/18/university-president-apologizes-for-cotton-stalk-centerpieces-at-dinner-for-black-students/?utm_source=facebook&utm_medium=social|University President Apologizes for Cotton Stalk Centerpieces at Dinner for Black Students|The President of Lipscomb University in Nashville, Tennessee, has come under fire for centerpieces featuring cotton displayed during a dinner specifically for African-American students.
http://www.breitbart.com/big-government/2017/09/18/missouri-governor-warns-st-louis-protesters-safe-space-looters-jail-cell/?utm_source=facebook&utm_medium=social|Missouri Governor Warns St. Louis Protesters: Only ‘Safe Space’ for Looters Is ‘in a Jail Cell’|Missouri Gov. Eric Greitens warned demonstrators in St. Louis, Missouri, that looting and violence would not be tolerated as violent protesters continue to wreak havoc in the city.
http://www.breitbart.com/video/2017/09/18/jennifer-palmieri-trumps-golf-gif-promoting-violence-women/?utm_source=facebook&utm_medium=social|Jennifer Palmieri: Trump’s Golf Gif Is ‘Promoting Violence Against Women’|Monday on MSNBC, former Hillary Clinton’s 2016 presidential campaign director of communications Jennifer Palmieri said President Donald Trump’s retweet of an animated gif that shows him knocking down Hillary Clinton with a golf ball was “promoting violence against women.”
http://www.breitbart.com/big-journalism/2017/09/18/conservative-co-host-jedediah-bila-exits-view/?utm_source=facebook&utm_medium=social|Conservative Co-Host Jedediah Bila Exits ‘The View’|Jedediah Bila announced Monday morning that it would be her last day as co-host of The View.
http://www.breitbart.com/london/2017/09/17/nigel-farage-arm-police-fight-terrorism/?utm_source=facebook&utm_medium=social|Farage: ‘Arm Police to Fight Terrorism’, ‘Government Not Doing Enough’|British police should be armed to respond to terrorism, and decades of government immigration and integration policies have ‘totally failed’, Nigel Farage told LBC listeners.
http://www.breitbart.com/video/2017/09/18/immigration-protesters-force-pelosi-end-presser-chanting-liar/|Immigration Protesters Force Pelosi to End Presser by Chanting ‘You Are a Liar’|Monday in San Francisco, House Minority Leader Nancy Pelosi (D-CA) was forced to leave her DREAMer press conference after being shouted down by protesters who said they are undocumented and unafraid.
